id,content,vertical,trian,triangle,rectangle,diamond,parallel,angle
3147,（2017春徐州期中）四线段形字母字母字母中，角A等于角C等于90度，线段、线段分别是角字母字母字母、角字母字母字母的平分线．求证比（1）角1加角2等于90度；（2）线段平行线段．,0,0,0,0,0,1,0
3148,（2009秋衢州校级期中）如图，已知比D，E分别是三角形字母字母字母的线段，线段线段上的点，且三角形字母字母字母相似三角形字母字母字母，线段比线段等于1比3，线段等于2，求线段的长．,0,1,0,0,0,0,0
3149,已知等线段三角形字母字母字母的线段长为a．求高线段；②求三角形字母字母字母的面积．,0,1,0,0,0,0,0
3150,（2007春当阳市期末）如图，三角形字母字母字母全等三角形E线段，你能从图中找到几组平行线？请写出，并选择一组说明理由．,0,1,0,0,0,1,0
3151,如图，分别延长等腰直角三角形O线段的两条直角线段线段和线段，使线段等于线段，线段等于线段，求证比四线段形字母字母字母是正方形．,0,1,1,0,0,0,0
3152,如图，三角形字母字母字母全等三角形字母字母字母，A与D是对应点，B与E是对应点，求证比线段平行线段．,0,1,0,0,0,0,0
3153,（2015秋寿光市期末）如图所示，直角三角形字母字母字母中，已知角字母字母字母等于90度，线段等于线段等于2，点D在线段上运动（不能到达点B，C），过点D作角字母字母字母等于45度，线段交线段于点E．（1）求证比三角形字母字母字母相似三角形线段E；（2）当三角形字母字母字母是等腰三角形时，求线段的长．,0,1,0,0,0,0,0
3154,如图是由9个等线段三角形拼成的图形，若图中最小和最大的等线段三角形的线段长分别为a和b，请完成下列问题．（1）标号为的等线段三角形的线段长可以表示为b负号a；标号为②的等线段三角形的线段长可以表示为b负号2a；标号为③的等线段三角形的线段长可以表示为b负号3a．（2）求a比b的值．,0,1,0,0,0,0,0
3155,根据下列条件，判断三角形字母字母字母和三角形字母字母字母是否相似，并说明理由．角B等于50度，线段等于2，线段等于3，角B′等于50度，A′B′等于12，B′C′等于18,0,1,0,0,0,0,0
3156,（2013秋龙口市期末）如图，已知三角形字母字母字母全等三角形字母字母字母，线段、线段分别是高，线段与线段相等吗？为什么？,0,1,0,0,0,0,0
3157,如图，菱形字母字母字母中，角B等于60度，线段等于2，点E、F分别是线段、线段上的动点，且满足线段等于AF，接连线段、EC、线段．求证比三角形线段C是等线段三角形．,0,1,0,1,0,0,0
3158,如图，已知四线段形字母字母字母、A1B1C1D1都是正方形，线段、线段、线段、线段分别是AA1、BB1、CC1、DD1的中点．求证比四线段形线段线段线段线段是正方形．,0,1,1,0,0,0,0
3159,如图所示，线段平行线段，线段等于线段，点E，F在线段上，且线段等于线段．求证比四线段形AF线段是平行四线段形．,0,1,0,0,1,0,0
3160,求证比相似三角形对应高的比都等于相似比．,0,1,0,0,0,0,0
3161,（2018秋亭湖区校级期中）如图，圆O是三角形字母字母字母的外接圆，O点在线段线段上，角字母字母字母的平分线交圆O于点D，连接线段、线段，过点D作线段的平行线，与线段的延长线相交于点P．（1）求证比线段是圆O的切线；（2）求证比三角形P线段相似三角形线段A．,0,1,0,0,0,0,0
3162,（2019沙坪坝区校级模拟）如图，在三角形字母字母字母中，线段垂直线段于点D，点F为线段上一点，连接线段，过点B作线段垂直线段交线段的延长线于点E，交线段于点H，且角1等于角2（1）求证比线段等于线段；（2）若角1等于22度，角AFC等于110度，求角线段E的度数．,0,1,0,0,0,0,0
3163,（2013春广州校级期中）在平行四线段形字母字母字母中，对角线线段、线段相交于O，线段过点O，且AF垂直线段，求证比（1）三角形B线段全等三角形线段O．（2）四线段形AF线段是矩形．,0,1,1,0,1,0,0
3164,（2018春定陶区期末）已知直线线段平行线段，点E，F分别在直线线段和线段上．（1）如图1，点O在直线线段与线段的内部，试猜想角线段O，角E线段，角线段O之间的关系，并说明理由．（2）若点O在直线线段与线段的外部，如图2，（1）中的结论还成立吗？若不成立，角线段O，角E线段，角线段O之间又有怎么样的关系？并说明理由．,0,0,0,0,0,1,0
3165,,0,0,0,0,0,0,0
3166,（2018毕节市）如图，在平行四线段形字母字母字母中，P是对角线线段上的一点，过点C作CQ平行线段，且CQ等于DP，连接线段、BQ、线段．（1）求证比三角形线段D全等三角形B线段；（2）若角线段P加角B线段等于180度，求证比四线段形线段QP为菱形．,0,1,0,1,1,0,0
3167,（2018抚顺模拟）如图，线段平行线段，线段平分角字母字母字母，且交线段于点C，线段平分角线段F，且交线段于点D，线段与线段相交于点O，连接线段．（1）求角字母字母字母的度数；（2）求证比四线段形字母字母字母是菱形．,0,1,0,1,0,0,0
3168,（2018秋冷水江市期末）已知角字母字母字母是一个直角，作射线线段，再分别作角字母字母字母和角字母字母字母的平分线线段、线段．（1）如图，当角字母字母字母等于70度时，求角字母字母字母的度数；（2）如图②，当射线线段在角字母字母字母内绕O点旋转时，角字母字母字母的大小是否发生变化？若变化，说明理由；若不变，求角字母字母字母的度数．,0,0,0,0,0,0,1
3169,如图，线段是直角三角形字母字母字母斜线段上的高．（1）求证比角字母字母字母等于角B；（2）若线段等于3，线段等于4，线段等于5，则求线段的长．,0,1,0,0,0,0,0
3170,已知比如图，在三角形字母字母字母中，线段等于线段，角C等于30度，线段垂直线段，线段等于4厘米，求线段、线段、线段的长．,0,1,0,0,0,0,0
3171,如图所示，直线l1与l2相交于点O，且角1加角3等于2（角2加角4），求下列角的度数．（1）角2加角4；（2）角1，角2．,0,0,0,0,0,0,1
3172,（2019秋永安市期中）如图，点E，F为菱形字母字母字母对角线线段的三等分点．试判断四线段形线段线段的形状，并加以证明．,0,0,0,1,0,0,0
3173,（2017春曹县校级月考）如图，在三角形字母字母字母中，D是线段线段的中点，线段平行AF，且AF等于线段，连接线段交线段于E．（1）求证比线段等于1除2FC；（2）若线段垂直线段，线段等于线段，判别四线段形字母字母字母F的形状，并证明．,0,1,1,0,1,0,0
3174,如图，线段长为4的等线段三角形字母字母字母是三棱锥的一个横截面，一束光线沿着与线段线段垂直的方向射入到线段线段上的D点处（D与B，C 两点不重合），反射光线又从线段线段射出去，DK为法线，设线段的长为x，AF的长为y．（1）求y与x之间的函数关系式，并写出自变量x的取值范围；（2）在给出的平面直角坐标系中画出该函数的图象．,0,1,0,0,0,0,0
3175,（2018秋洛阳期末）问题发现比（1）如图1，已知线段线段等于6，C是线段延长线上一点，D，E分别是线段，线段的中点；若线段等于4，则线段等于3；②若线段等于8，则线段等于3；③通过以上计算，你能发现线段与线段之间的数量关系吗？直接写出结果比线段等于1除2线段．应用比（2）如图2，角字母字母字母等于88度，线段平分角字母字母字母，线段平分角字母字母字母，求角字母字母字母的大小，并写出推导过程．,0,0,0,0,0,0,1
3176,如图，已知四线段形字母字母字母中，角B等于角C，AF，线段分别是角字母字母字母与角字母字母字母的平分线，则三角形线段F相似三角形E线段．,0,1,0,0,0,0,0
3177,A（负号3，负号2），B（1，负号1），C（3，2），D（负号1，1），四线段形字母字母字母是不是平行四线段形？请给出证明．,0,0,0,0,1,0,0
3178,（2019秋邗江区校级月考）已知等腰三角形的周长为16，（1）若腰长为6，求它的底线段长．（2）若一线段长为6，求它的另外两线段的长．,0,1,0,0,0,0,0
3179,（2017秋南关区校级月考）如图，在三角形字母字母字母中，线段平行线段，线段平行线段，求证比三角形字母字母字母相似三角形线段F．,0,1,0,0,0,0,0
3180,（2010秋崇安区期末）如图，直线线段与线段相交于O，线段垂直线段，线段垂直线段．（1）图中与角C线段互补的角是角字母字母字母、角B线段；（把符合条件的角都写出来）（2）如果角字母字母字母等于1除4角E线段，求角字母字母字母的度数．,1,0,0,0,0,0,1
3181,如图，已知三角形字母字母字母，线段等于线段，角C等于40度，将一个含30度角的直角三角板字母字母字母最小锐角的顶点E放在线段上，将三角形字母字母字母绕点E顺时针旋转角α（α等于角线段D且0度＜α＜180度）．（1）如图1，当角α等于110度，求证比线段平行线段；（2）探究比在三角形字母字母字母绕点E顺时针旋转过程中，当角α等于多少度时，三角形字母字母字母有一条线段与线段平行？请直接写出所有的结果（角α的度数及所对应的平行线段），不必证明．,0,1,0,0,0,1,0
